85070 Dielectric Probe Software E07.01.08
Agilent Technologies,E8362B,MY43021411,A.07.50.67
Title:,Title
Sub Title:,SubTitle
Date:,"Thursday, July 04, 2019 16:26:03"

frequency,Tr 1  Data(e'),(e'')
 200000000.0000,  79.2446, 150.1193
 211697863.8492,  78.8921, 141.1233
 223395727.6984,  78.6346, 133.1747
 235093591.5477,  78.3662, 126.1727
 246791455.3969,  78.1515, 119.9177
 258489319.2461,  77.9200, 114.2609
 270187183.0953,  77.8286, 109.0751
 281885046.9446,  77.6808, 104.3198
 293582910.7938,  77.5412, 100.0795
 305280774.6430,  77.4703,  96.1019
 316978638.4922,  77.2909,  92.5572
 335518503.2732,  77.1949,  87.3005
 354058368.0542,  77.0830,  82.6103
 372598232.8351,  76.8990,  78.6347
 391138097.6161,  76.8085,  74.8122
 409677962.3971,  76.6254,  71.5470
 428217827.1780,  76.5899,  68.5340
 446757691.9590,  76.5008,  65.7399
 465297556.7400,  76.3690,  63.1901
 483837421.5209,  76.3125,  60.8812
 502377286.3019,  76.1974,  58.7463
 531760991.7824,  75.9235,  55.5995
 561144697.2629,  75.7873,  52.7689
 590528402.7434,  75.7935,  50.3460
 619912108.2239,  75.7784,  48.1688
 649295813.7045,  75.7716,  46.2097
 678679519.1850,  75.5237,  44.3542
 708063224.6655,  75.5298,  42.6985
 737446930.1460,  75.3781,  41.0778
 766830635.6265,  75.2089,  39.6593
 796214341.1070,  75.0286,  38.0924
 842784375.8923,  75.8746,  36.0790
 889354410.6777,  75.5526,  34.8464
 935924445.4630,  75.8238,  32.9007
 982494480.2484,  76.1106,  32.5662
1029064515.0337,  75.7163,  31.6731
1075634549.8190,  75.4288,  30.5227
1122204584.6044,  75.5560,  29.4999
1168774619.3897,  75.4004,  28.9440
1215344654.1750,  75.2427,  28.1955
1261914688.9604,  75.1215,  27.4639
1335723220.0643,  74.9382,  26.4960
1409531751.1683,  74.8257,  25.6131
1483340282.2723,  74.6494,  24.7413
1557148813.3762,  74.6111,  24.0905
1630957344.4802,  74.5284,  23.5323
1704765875.5842,  74.3549,  22.8918
1778574406.6881,  74.4805,  22.3672
1852382937.7921,  74.4742,  21.9686
1926191468.8960,  74.4893,  21.6853
2000000000.0000,  74.5344,  21.4351
2116978638.4922,  74.4644,  21.1990
2233957276.9844,  74.3153,  21.0734
2350935915.4767,  74.0570,  20.9132
2467914553.9689,  73.7550,  20.7139
2584893192.4611,  73.5813,  20.4695
2701871830.9533,  73.4430,  20.2572
2818850469.4456,  73.4353,  20.0892
2935829107.9378,  73.4759,  20.0888
3052807746.4300,  73.4004,  20.2298
3169786384.9222,  73.2225,  20.3761
3355185032.7319,  72.9011,  20.5206
3540583680.5416,  72.5823,  20.6353
3725982328.3513,  72.3360,  20.7400
3911380976.1610,  72.1511,  20.9377
4096779623.9707,  71.9339,  21.2162
4282178271.7804,  71.6685,  21.5271
4467576919.5901,  71.3573,  21.8480
4652975567.3998,  71.0380,  22.1168
4838374215.2095,  70.7621,  22.4081
5023772863.0192,  70.4829,  22.7255
5317609917.8242,  70.0079,  23.2802
5611446972.6293,  69.4787,  23.8338
5905284027.4344,  68.9529,  24.3743
6199121082.2395,  68.4129,  24.9345
6492958137.0446,  67.8541,  25.4939
6786795191.8496,  67.2793,  26.0566
7080632246.6547,  66.6788,  26.5937
7374469301.4598,  66.0795,  27.1306
7668306356.2649,  65.4604,  27.6610
7962143411.0699,  64.8428,  28.1781
8427843758.9233,  63.8286,  28.9755
8893544106.7767,  62.7892,  29.7246
9359244454.6301,  61.7374,  30.4326
9824944802.4835,  60.6744,  31.1064
10290645150.3369,  59.6051,  31.7348
10756345498.1903,  58.5182,  32.3165
11222045846.0437,  57.4310,  32.8597
11687746193.8971,  56.3523,  33.3466
12153446541.7505,  55.2646,  33.8160
12619146889.6039,  54.1848,  34.2246
13357232200.6435,  52.4979,  34.7829
14095317511.6831,  50.8334,  35.2664
14833402822.7227,  49.2010,  35.6405
15571488133.7623,  47.6209,  35.9473
16309573444.8019,  46.0543,  36.1787
17047658755.8416,  44.5537,  36.3270
17785744066.8812,  43.0949,  36.4152
18523829377.9208,  41.6819,  36.4489
19261914688.9604,  40.3173,  36.4305
20000000000.0000,  39.0134,  36.3459

